timestamp,name,total_mib,used_mib,gpu_util_percent
2026/08/12 19:18:20.580, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:18:21.671, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:18:22.743, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:18:23.813, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:18:24.885, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:18:25.980, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:18:27.055, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:18:28.144, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:18:29.237, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:18:30.288, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:18:31.340, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:18:32.432, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:18:33.504, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:18:34.556, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:18:35.626, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:18:36.716, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:18:37.809, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:18:38.881, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:18:39.972, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:18:41.071, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:18:42.144, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:18:43.236, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:18:44.328, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:18:45.402, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:18:46.492, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:18:47.583, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:18:48.676, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:18:49.769, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:18:50.840, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:18:51.933, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:18:52.985, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:18:54.076, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:18:55.145, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:18:56.196, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:18:57.268, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:18:58.339, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:18:59.430, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:19:00.479, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:19:01.572, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:19:02.648, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:19:03.721, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:19:04.815, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:19:05.910, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:19:06.979, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:19:08.054, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:19:09.124, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:19:10.196, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:19:11.268, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:19:12.358, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:19:13.426, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:19:14.515, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:19:15.589, NVIDIA RTX 6000D, 85651, 0, 0
2026/08/12 19:19:16.658, NVIDIA RTX 6000D, 85651, 0, 0
