timestamp,name,total_mib,used_mib,util_percent
2026/08/13 22:10:00.641, NVIDIA GeForce RTX 5090, 32607, 12951, 14
2026/08/13 22:10:01.703, NVIDIA GeForce RTX 5090, 32607, 12951, 9
2026/08/13 22:10:02.800, NVIDIA GeForce RTX 5090, 32607, 12951, 12
2026/08/13 22:10:03.838, NVIDIA GeForce RTX 5090, 32607, 12951, 14
2026/08/13 22:10:04.895, NVIDIA GeForce RTX 5090, 32607, 12951, 13
2026/08/13 22:10:05.950, NVIDIA GeForce RTX 5090, 32607, 12951, 8
2026/08/13 22:10:07.012, NVIDIA GeForce RTX 5090, 32607, 12951, 9
2026/08/13 22:10:08.097, NVIDIA GeForce RTX 5090, 32607, 12951, 14
2026/08/13 22:10:09.201, NVIDIA GeForce RTX 5090, 32607, 12951, 9
2026/08/13 22:10:10.230, NVIDIA GeForce RTX 5090, 32607, 12951, 18
2026/08/13 22:10:11.285, NVIDIA GeForce RTX 5090, 32607, 12951, 10
2026/08/13 22:10:12.357, NVIDIA GeForce RTX 5090, 32607, 12951, 14
2026/08/13 22:10:13.437, NVIDIA GeForce RTX 5090, 32607, 12951, 6
2026/08/13 22:10:14.503, NVIDIA GeForce RTX 5090, 32607, 12951, 9
2026/08/13 22:10:15.543, NVIDIA GeForce RTX 5090, 32607, 12951, 21
2026/08/13 22:10:16.616, NVIDIA GeForce RTX 5090, 32607, 12951, 9
2026/08/13 22:10:17.653, NVIDIA GeForce RTX 5090, 32607, 12951, 13
2026/08/13 22:10:18.690, NVIDIA GeForce RTX 5090, 32607, 12951, 11
2026/08/13 22:10:19.748, NVIDIA GeForce RTX 5090, 32607, 12951, 9
2026/08/13 22:10:20.786, NVIDIA GeForce RTX 5090, 32607, 12951, 19
2026/08/13 22:10:21.846, NVIDIA GeForce RTX 5090, 32607, 12951, 9
2026/08/13 22:10:22.906, NVIDIA GeForce RTX 5090, 32607, 12951, 21
2026/08/13 22:10:23.963, NVIDIA GeForce RTX 5090, 32607, 12951, 12
2026/08/13 22:10:25.086, NVIDIA GeForce RTX 5090, 32607, 12951, 17
2026/08/13 22:10:26.221, NVIDIA GeForce RTX 5090, 32607, 12951, 13
2026/08/13 22:10:27.279, NVIDIA GeForce RTX 5090, 32607, 12951, 9
2026/08/13 22:10:28.352, NVIDIA GeForce RTX 5090, 32607, 12951, 14
2026/08/13 22:10:29.433, NVIDIA GeForce RTX 5090, 32607, 12951, 9
2026/08/13 22:10:30.493, NVIDIA GeForce RTX 5090, 32607, 12953, 0
2026/08/13 22:10:31.547, NVIDIA GeForce RTX 5090, 32607, 12951, 9
2026/08/13 22:10:32.587, NVIDIA GeForce RTX 5090, 32607, 12951, 47
2026/08/13 22:10:33.624, NVIDIA GeForce RTX 5090, 32607, 12951, 9
2026/08/13 22:10:34.682, NVIDIA GeForce RTX 5090, 32607, 12951, 10
2026/08/13 22:10:35.720, NVIDIA GeForce RTX 5090, 32607, 12951, 9
2026/08/13 22:10:36.777, NVIDIA GeForce RTX 5090, 32607, 12951, 9
2026/08/13 22:10:37.815, NVIDIA GeForce RTX 5090, 32607, 12951, 6
2026/08/13 22:10:38.851, NVIDIA GeForce RTX 5090, 32607, 12951, 13
2026/08/13 22:10:39.905, NVIDIA GeForce RTX 5090, 32607, 12951, 66
2026/08/13 22:10:40.985, NVIDIA GeForce RTX 5090, 32607, 12951, 16
2026/08/13 22:10:42.023, NVIDIA GeForce RTX 5090, 32607, 12951, 17
2026/08/13 22:10:43.106, NVIDIA GeForce RTX 5090, 32607, 12951, 9
2026/08/13 22:10:44.163, NVIDIA GeForce RTX 5090, 32607, 12951, 13
2026/08/13 22:10:45.204, NVIDIA GeForce RTX 5090, 32607, 12951, 0
2026/08/13 22:10:46.238, NVIDIA GeForce RTX 5090, 32607, 12951, 9
2026/08/13 22:10:47.275, NVIDIA GeForce RTX 5090, 32607, 12951, 32
2026/08/13 22:10:48.354, NVIDIA GeForce RTX 5090, 32607, 12951, 9
2026/08/13 22:10:49.407, NVIDIA GeForce RTX 5090, 32607, 12951, 20
2026/08/13 22:10:50.445, NVIDIA GeForce RTX 5090, 32607, 12951, 5
2026/08/13 22:10:51.533, NVIDIA GeForce RTX 5090, 32607, 12951, 10
2026/08/13 22:10:52.609, NVIDIA GeForce RTX 5090, 32607, 12954, 7
2026/08/13 22:10:53.669, NVIDIA GeForce RTX 5090, 32607, 12951, 9
2026/08/13 22:10:54.727, NVIDIA GeForce RTX 5090, 32607, 12951, 14
2026/08/13 22:10:55.765, NVIDIA GeForce RTX 5090, 32607, 12951, 9
2026/08/13 22:10:56.824, NVIDIA GeForce RTX 5090, 32607, 12951, 9
2026/08/13 22:10:57.879, NVIDIA GeForce RTX 5090, 32607, 12951, 10
2026/08/13 22:10:58.957, NVIDIA GeForce RTX 5090, 32607, 12951, 9
2026/08/13 22:10:59.992, NVIDIA GeForce RTX 5090, 32607, 12954, 8
2026/08/13 22:11:01.052, NVIDIA GeForce RTX 5090, 32607, 12951, 9
2026/08/13 22:11:02.091, NVIDIA GeForce RTX 5090, 32607, 12951, 30
2026/08/13 22:11:03.185, NVIDIA GeForce RTX 5090, 32607, 12951, 9
2026/08/13 22:11:04.281, NVIDIA GeForce RTX 5090, 32607, 12951, 21
2026/08/13 22:11:05.356, NVIDIA GeForce RTX 5090, 32607, 12951, 10
2026/08/13 22:11:06.457, NVIDIA GeForce RTX 5090, 32607, 12952, 23
2026/08/13 22:11:07.533, NVIDIA GeForce RTX 5090, 32607, 12951, 10
2026/08/13 22:11:08.587, NVIDIA GeForce RTX 5090, 32607, 12951, 15
2026/08/13 22:11:09.640, NVIDIA GeForce RTX 5090, 32607, 12954, 4
2026/08/13 22:11:10.678, NVIDIA GeForce RTX 5090, 32607, 12951, 9
2026/08/13 22:11:11.716, NVIDIA GeForce RTX 5090, 32607, 12951, 59
2026/08/13 22:11:12.750, NVIDIA GeForce RTX 5090, 32607, 12951, 9
2026/08/13 22:11:13.811, NVIDIA GeForce RTX 5090, 32607, 12951, 21
2026/08/13 22:11:14.848, NVIDIA GeForce RTX 5090, 32607, 12951, 9
2026/08/13 22:11:15.884, NVIDIA GeForce RTX 5090, 32607, 12951, 9
2026/08/13 22:11:16.939, NVIDIA GeForce RTX 5090, 32607, 12951, 10
2026/08/13 22:11:17.995, NVIDIA GeForce RTX 5090, 32607, 12951, 10
2026/08/13 22:11:19.060, NVIDIA GeForce RTX 5090, 32607, 12951, 62
2026/08/13 22:11:20.132, NVIDIA GeForce RTX 5090, 32607, 12951, 13
2026/08/13 22:11:21.168, NVIDIA GeForce RTX 5090, 32607, 12948, 14
2026/08/13 22:11:22.229, NVIDIA GeForce RTX 5090, 32607, 12951, 9
2026/08/13 22:11:23.266, NVIDIA GeForce RTX 5090, 32607, 12951, 9
2026/08/13 22:11:24.344, NVIDIA GeForce RTX 5090, 32607, 12951, 14
2026/08/13 22:11:25.444, NVIDIA GeForce RTX 5090, 32607, 12951, 10
2026/08/13 22:11:26.504, NVIDIA GeForce RTX 5090, 32607, 12951, 21
2026/08/13 22:11:27.565, NVIDIA GeForce RTX 5090, 32607, 12951, 9
2026/08/13 22:11:28.670, NVIDIA GeForce RTX 5090, 32607, 12951, 10
2026/08/13 22:11:29.729, NVIDIA GeForce RTX 5090, 32607, 12951, 18
2026/08/13 22:11:30.789, NVIDIA GeForce RTX 5090, 32607, 12951, 9
2026/08/13 22:11:31.893, NVIDIA GeForce RTX 5090, 32607, 12951, 3
2026/08/13 22:11:32.931, NVIDIA GeForce RTX 5090, 32607, 12951, 9
2026/08/13 22:11:33.967, NVIDIA GeForce RTX 5090, 32607, 12951, 36
2026/08/13 22:11:35.023, NVIDIA GeForce RTX 5090, 32607, 12951, 18
2026/08/13 22:11:36.138, NVIDIA GeForce RTX 5090, 32607, 12951, 10
2026/08/13 22:11:37.175, NVIDIA GeForce RTX 5090, 32607, 12951, 10
2026/08/13 22:11:38.231, NVIDIA GeForce RTX 5090, 32607, 12951, 9
2026/08/13 22:11:39.291, NVIDIA GeForce RTX 5090, 32607, 12951, 8
2026/08/13 22:11:40.351, NVIDIA GeForce RTX 5090, 32607, 12951, 18
2026/08/13 22:11:41.423, NVIDIA GeForce RTX 5090, 32607, 12951, 6
2026/08/13 22:11:42.459, NVIDIA GeForce RTX 5090, 32607, 12951, 9
2026/08/13 22:11:43.496, NVIDIA GeForce RTX 5090, 32607, 12951, 12
2026/08/13 22:11:44.588, NVIDIA GeForce RTX 5090, 32607, 12951, 10
